race_date,place_code,race_no,bet_type,bet_name,kumi_ban,payout,popularity
2026-03-27,61,8,RT3,三連単,7-1-6,1280,5
2026-03-27,61,8,W,ワイド,1=7,150,1
2026-03-27,61,8,W,ワイド,6=7,470,7
2026-03-27,61,8,W,ワイド,1=6,430,6
2026-03-27,61,9,SH2,二車複,3=7,250,1
2026-03-27,61,9,ST2,二車単,7-3,500,1
2026-03-27,61,9,RH3,三連複,3=4=7,350,1
2026-03-27,61,9,RT3,三連単,7-3-4,1150,1
2026-03-27,61,9,W,ワイド,3=7,190,3
2026-03-27,61,9,W,ワイド,4=7,310,5
2026-03-27,61,9,W,ワイド,3=4,160,1
2026-03-27,61,10,SH2,二車複,3=5,320,2
2026-03-27,61,10,ST2,二車単,3-5,310,1
2026-03-27,61,10,RH3,三連複,3=4=5,390,2
2026-03-27,61,10,RT3,三連単,3-5-4,1050,2
2026-03-27,61,10,W,ワイド,3=5,140,2
2026-03-27,61,10,W,ワイド,3=4,130,1
2026-03-27,61,10,W,ワイド,4=5,270,4
2026-03-27,61,11,SH2,二車複,1=6,5370,10
2026-03-27,61,11,ST2,二車単,1-6,9760,12
2026-03-27,61,11,RH3,三連複,1=6=7,4380,9
2026-03-27,61,11,RT3,三連単,1-6-7,23540,28
2026-03-27,61,11,W,ワイド,1=6,710,6
2026-03-27,61,11,W,ワイド,1=7,150,2
2026-03-27,61,11,W,ワイド,6=7,1720,16
2026-03-27,81,1,SH2,二車複,2=3,550,3
2026-03-27,81,1,ST2,二車単,3-2,3270,10
2026-03-27,81,1,RH3,三連複,2=3=5,710,4
2026-03-27,81,1,RT3,三連単,3-2-5,10290,30
2026-03-27,81,1,W,ワイド,2=3,200,2
2026-03-27,81,1,W,ワイド,3=5,740,11
2026-03-27,81,1,W,ワイド,2=5,170,1
2026-03-27,81,2,SH2,二車複,3=7,390,1
2026-03-27,81,2,ST2,二車単,7-3,940,4
2026-03-27,81,2,RH3,三連複,3=6=7,540,2
2026-03-27,81,2,RT3,三連単,7-3-6,1480,2
2026-03-27,81,2,W,ワイド,3=7,220,1
2026-03-27,81,2,W,ワイド,6=7,520,9
2026-03-27,81,2,W,ワイド,3=6,400,7
2026-03-27,81,3,SH2,二車複,2=4,3050,9
2026-03-27,81,3,ST2,二車単,2-4,3860,10
2026-03-27,81,3,RH3,三連複,2=3=4,5250,12
2026-03-27,81,3,RT3,三連単,2-4-3,32640,65
2026-03-27,81,3,W,ワイド,2=4,880,9
2026-03-27,81,3,W,ワイド,2=3,260,4
2026-03-27,81,3,W,ワイド,3=4,1060,12
2026-03-27,81,4,SH2,二車複,3=4,4510,10
2026-03-27,81,4,ST2,二車単,4-3,9460,19
2026-03-27,81,4,RH3,三連複,3=4=5,6120,17
2026-03-27,81,4,RT3,三連単,4-3-5,39380,75
2026-03-27,81,4,W,ワイド,3=4,1120,11
2026-03-27,81,4,W,ワイド,4=5,760,8
2026-03-27,81,4,W,ワイド,3=5,310,5
2026-03-27,81,5,SH2,二車複,1=7,1220,6
2026-03-27,81,5,ST2,二車単,7-1,2510,11
2026-03-27,81,5,RH3,三連複,1=4=7,3520,11
2026-03-27,81,5,RT3,三連単,7-1-4,15030,48
2026-03-27,81,5,W,ワイド,1=7,490,8
2026-03-27,81,5,W,ワイド,4=7,700,9
2026-03-27,81,5,W,ワイド,1=4,430,7
2026-03-27,81,6,SH2,二車複,4=5,3690,8
2026-03-27,81,6,ST2,二車単,5-4,4310,13
2026-03-27,81,6,RH3,三連複,4=5=7,10130,25
2026-03-27,81,6,RT3,三連単,5-4-7,52600,103
2026-03-27,81,6,W,ワイド,4=5,910,8
2026-03-27,81,6,W,ワイド,5=7,1130,11
2026-03-27,81,6,W,ワイド,4=7,4350,21
2026-03-27,81,7,SH2,二車複,2=7,580,3
2026-03-27,81,7,ST2,二車単,7-2,670,2
2026-03-27,81,7,RH3,三連複,1=2=7,600,2
2026-03-27,81,7,RT3,三連単,7-2-1,1540,3
2026-03-27,81,7,W,ワイド,2=7,250,3
2026-03-27,81,7,W,ワイド,1=7,240,2
2026-03-27,81,7,W,ワイド,1=2,330,4
2026-03-27,81,8,SH2,二車複,2=4,190,1
2026-03-27,81,8,ST2,二車単,4-2,290,1
2026-03-27,81,8,RH3,三連複,1=2=4,330,1
2026-03-27,81,8,RT3,三連単,4-2-1,570,1
2026-03-27,81,8,W,ワイド,2=4,130,1
2026-03-27,81,8,W,ワイド,1=4,150,2
2026-03-27,81,8,W,ワイド,1=2,310,5
2026-03-27,81,9,SH2,二車複,1=2,130,1
2026-03-27,81,9,ST2,二車単,2-1,200,1
2026-03-27,81,9,RH3,三連複,1=2=4,660,4
2026-03-27,81,9,RT3,三連単,2-1-4,1060,4
2026-03-27,81,9,W,ワイド,1=2,120,1
2026-03-27,81,9,W,ワイド,2=4,290,5
2026-03-27,81,9,W,ワイド,1=4,480,10
2026-03-28,28,1,SH2,二車複,1=4,350,2
2026-03-28,28,1,ST2,二車単,1-4,960,5
2026-03-28,28,1,RH3,三連複,1=4=5,310,1
2026-03-28,28,1,RT3,三連単,1-4-5,2910,11
2026-03-28,28,1,W,ワイド,1=4,160,2
2026-03-28,28,1,W,ワイド,1=5,230,5
2026-03-28,28,1,W,ワイド,4=5,110,1
2026-03-28,28,2,SH2,二車複,6=7,3020,8
2026-03-28,28,2,ST2,二車単,6-7,8020,20
2026-03-28,28,2,RH3,三連複,2=6=7,1600,6
2026-03-28,28,2,RT3,三連単,6-7-2,19060,42
2026-03-28,28,2,W,ワイド,6=7,620,8
2026-03-28,28,2,W,ワイド,2=6,570,7
2026-03-28,28,2,W,ワイド,2=7,260,3
2026-03-28,28,3,SH2,二車複,2=7,120,1
2026-03-28,28,3,ST2,二車単,7-2,140,1
2026-03-28,28,3,RH3,三連複,2=5=7,940,5
2026-03-28,28,3,RT3,三連単,7-2-5,1240,5
2026-03-28,28,3,W,ワイド,2=7,100,1
2026-03-28,28,3,W,ワイド,5=7,310,5
2026-03-28,28,3,W,ワイド,2=5,750,10
2026-03-28,28,4,SH2,二車複,3=5,100,1
2026-03-28,28,4,ST2,二車単,5-3,120,1
2026-03-28,28,4,RH3,三連複,1=3=5,1320,3
2026-03-28,28,4,RT3,三連単,5-3-1,2030,6
2026-03-28,28,4,W,ワイド,3=5,100,1
2026-03-28,28,4,W,ワイド,1=5,370,5
2026-03-28,28,4,W,ワイド,1=3,610,9
2026-03-28,28,5,SH2,二車複,2=4,4080,14
2026-03-28,28,5,ST2,二車単,2-4,7080,22
2026-03-28,28,5,RH3,三連複,2=3=4,3450,13
2026-03-28,28,5,RT3,三連単,2-4-3,22570,68
2026-03-28,28,5,W,ワイド,2=4,1670,16
2026-03-28,28,5,W,ワイド,2=3,570,7
2026-03-28,28,5,W,ワイド,3=4,1280,15
2026-03-28,28,6,SH2,二車複,2=6,140,1
2026-03-28,28,6,ST2,二車単,6-2,270,1
2026-03-28,28,6,RH3,三連複,2=4=6,190,1
2026-03-28,28,6,RT3,三連単,6-2-4,560,1
2026-03-28,28,6,W,ワイド,2=6,100,1
2026-03-28,28,6,W,ワイド,4=6,150,2
2026-03-28,28,6,W,ワイド,2=4,160,3
2026-03-28,28,7,SH2,二車複,3=7,290,2
2026-03-28,28,7,ST2,二車単,7-3,310,2
2026-03-28,28,7,RH3,三連複,1=3=7,5000,9
2026-03-28,28,7,RT3,三連単,7-3-1,7930,16
2026-03-28,28,7,W,ワイド,3=7,170,2
2026-03-28,28,7,W,ワイド,1=7,1280,10
2026-03-28,28,7,W,ワイド,1=3,2860,15
2026-03-28,28,8,SH2,二車複,2=7,260,1
2026-03-28,28,8,ST2,二車単,7-2,330,1
2026-03-28,28,8,RH3,三連複,1=2=7,610,2
2026-03-28,28,8,RT3,三連単,7-2-1,1490,3
2026-03-28,28,8,W,ワイド,2=7,130,1
2026-03-28,28,8,W,ワイド,1=7,240,3
2026-03-28,28,8,W,ワイド,1=2,390,7
2026-03-28,28,9,SH2,二車複,4=5,690,3
2026-03-28,28,9,ST2,二車単,4-5,1040,4
2026-03-28,28,9,RH3,三連複,1=4=5,390,1
2026-03-28,28,9,RT3,三連単,4-5-1,2270,6
2026-03-28,28,9,W,ワイド,4=5,170,3
2026-03-28,28,9,W,ワイド,1=4,160,2
2026-03-28,28,9,W,ワイド,1=5,180,4
2026-03-28,28,10,SH2,二車複,2=6,5960,12
2026-03-28,28,10,ST2,二車単,2-6,6520,20
2026-03-28,28,10,RH3,三連複,2=5=6,670,3
2026-03-28,28,10,RT3,三連単,2-6-5,11520,34
2026-03-28,28,10,W,ワイド,2=6,430,9
2026-03-28,28,10,W,ワイド,2=5,110,1
2026-03-28,28,10,W,ワイド,5=6,660,11
2026-03-28,28,11,SH2,二車複,1=5,1060,4
2026-03-28,28,11,ST2,二車単,5-1,2660,7
2026-03-28,28,11,RH3,三連複,1=3=5,260,1
2026-03-28,28,11,RT3,三連単,5-1-3,2940,9
2026-03-28,28,11,W,ワイド,1=5,180,3
2026-03-28,28,11,W,ワイド,3=5,110,1
2026-03-28,28,11,W,ワイド,1=3,170,2
2026-03-28,28,12,SH2,二車複,3=4,3650,13
2026-03-28,28,12,ST2,二車単,4-3,5230,20
2026-03-28,28,12,RH3,三連複,3=4=5,3290,14
2026-03-28,28,12,RT3,三連単,4-3-5,20700,80
2026-03-28,28,12,W,ワイド,3=4,1180,15
2026-03-28,28,12,W,ワイド,4=5,200,1
2026-03-28,28,12,W,ワイド,3=5,800,13
2026-03-28,31,1,SH2,二車複,1=4,620,2
2026-03-28,31,1,ST2,二車単,1-4,1090,5
2026-03-28,31,1,RH3,三連複,1=4=6,960,5
2026-03-28,31,1,RT3,三連単,1-4-6,2390,6
2026-03-28,31,1,W,ワイド,1=4,320,3
2026-03-28,31,1,W,ワイド,1=6,770,10
2026-03-28,31,1,W,ワイド,4=6,970,12
2026-03-28,31,2,SH2,二車複,2=5,180,1
2026-03-28,31,2,ST2,二車単,5-2,270,1
2026-03-28,31,2,RH3,三連複,1=2=5,720,3
2026-03-28,31,2,RT3,三連単,5-2-1,1390,3
2026-03-28,31,2,W,ワイド,2=5,130,1
2026-03-28,31,2,W,ワイド,1=5,390,7
2026-03-28,31,2,W,ワイド,1=2,410,8
2026-03-28,31,3,SH2,二車複,5=7,300,1
2026-03-28,31,3,ST2,二車単,5-7,440,1
2026-03-28,31,3,RH3,三連複,3=5=7,530,2
2026-03-28,31,3,RT3,三連単,5-7-3,860,1
2026-03-28,31,3,W,ワイド,5=7,200,2
2026-03-28,31,3,W,ワイド,3=5,430,8
2026-03-28,31,3,W,ワイド,3=7,490,9
2026-03-28,31,4,SH2,二車複,4=5,2260,8
2026-03-28,31,4,ST2,二車単,5-4,8200,18
2026-03-28,31,4,RH3,三連複,1=4=5,440,1
2026-03-28,31,4,RT3,三連単,5-4-1,10100,35
2026-03-28,31,4,W,ワイド,4=5,340,6
2026-03-28,31,4,W,ワイド,1=5,170,2
2026-03-28,31,4,W,ワイド,1=4,150,1
2026-03-28,31,5,SH2,二車複,1=4,120,1
2026-03-28,31,5,ST2,二車単,4-1,130,1
2026-03-28,31,5,RH3,三連複,1=3=4,940,4
2026-03-28,31,5,RT3,三連単,4-1-3,1030,3
2026-03-28,31,5,W,ワイド,1=4,100,1
2026-03-28,31,5,W,ワイド,3=4,350,7
2026-03-28,31,5,W,ワイド,1=3,830,10
2026-03-28,31,6,SH2,二車複,2=6,370,2
2026-03-28,31,6,ST2,二車単,2-6,420,2
2026-03-28,31,6,RH3,三連複,1=2=6,180,1
2026-03-28,31,6,RT3,三連単,2-6-1,650,2
2026-03-28,31,6,W,ワイド,2=6,130,2
2026-03-28,31,6,W,ワイド,1=2,100,1
2026-03-28,31,6,W,ワイド,1=6,200,4
2026-03-28,31,7,SH2,二車複,3=4,190,1
2026-03-28,31,7,ST2,二車単,3-4,190,1
2026-03-28,31,7,RH3,三連複,3=4=6,300,1
2026-03-28,31,7,RT3,三連単,3-4-6,510,1
2026-03-28,31,7,W,ワイド,3=4,100,1
2026-03-28,31,7,W,ワイド,3=6,140,2
2026-03-28,31,7,W,ワイド,4=6,240,5
2026-03-28,36,1,SH2,二車複,3=7,3890,13
2026-03-28,36,1,ST2,二車単,3-7,5670,17
2026-03-28,36,1,RH3,三連複,3=6=7,4630,16
2026-03-28,36,1,RT3,三連単,3-7-6,33340,88
2026-03-28,36,1,W,ワイド,3=7,480,5
2026-03-28,36,1,W,ワイド,3=6,520,6
2026-03-28,36,1,W,ワイド,6=7,2350,18
2026-03-28,36,2,SH2,二車複,3=5,190,1
2026-03-28,36,2,ST2,二車単,5-3,260,1
2026-03-28,36,2,RH3,三連複,3=4=5,180,1
2026-03-28,36,2,RT3,三連単,5-3-4,400,1
2026-03-28,36,2,W,ワイド,3=5,100,1
2026-03-28,36,2,W,ワイド,4=5,120,2
2026-03-28,36,2,W,ワイド,3=4,190,3
2026-03-28,36,3,SH2,二車複,2=4,4810,10
2026-03-28,36,3,ST2,二車単,4-2,10150,20
2026-03-28,36,3,RH3,三連複,2=4=5,2300,7
2026-03-28,36,3,RT3,三連単,4-2-5,38180,69
2026-03-28,36,3,W,ワイド,2=4,1060,14
2026-03-28,36,3,W,ワイド,4=5,280,4
2026-03-28,36,3,W,ワイド,2=5,550,8
2026-03-28,36,4,SH2,二車複,1=5,1440,6
2026-03-28,36,4,ST2,二車単,5-1,7050,22
2026-03-28,36,4,RH3,三連複,1=5=7,1950,9
2026-03-28,36,4,RT3,三連単,5-1-7,27870,81
2026-03-28,36,4,W,ワイド,1=5,350,5
2026-03-28,36,4,W,ワイド,5=7,1070,14
2026-03-28,36,4,W,ワイド,1=7,300,4
2026-03-28,36,5,SH2,二車複,4=5,1590,8
2026-03-28,36,5,ST2,二車単,4-5,4350,22
2026-03-28,36,5,RH3,三連複,4=5=7,2770,12
2026-03-28,36,5,RT3,三連単,4-5-7,17220,69
2026-03-28,36,5,W,ワイド,4=5,560,8
2026-03-28,36,5,W,ワイド,4=7,380,4
2026-03-28,36,5,W,ワイド,5=7,840,12
2026-03-28,36,6,SH2,二車複,3=5,1180,5
2026-03-28,36,6,ST2,二車単,3-5,1490,4
2026-03-28,36,6,RH3,三連複,3=4=5,2080,9
2026-03-28,36,6,RT3,三連単,3-5-4,4580,13
2026-03-28,36,6,W,ワイド,3=5,490,6
2026-03-28,36,6,W,ワイド,3=4,360,3
2026-03-28,36,6,W,ワイド,4=5,610,10
2026-03-28,36,7,SH2,二車複,4=6,2730,9
2026-03-28,36,7,ST2,二車単,6-4,3180,11
2026-03-28,36,7,RH3,三連複,2=4=6,1450,4
2026-03-28,36,7,RT3,三連単,6-4-2,8570,22
2026-03-28,36,7,W,ワイド,4=6,650,8
2026-03-28,36,7,W,ワイド,2=6,420,6
2026-03-28,36,7,W,ワイド,2=4,280,3
2026-03-28,36,8,SH2,二車複,1=5,2690,10
2026-03-28,36,8,ST2,二車単,5-1,3120,11
2026-03-28,36,8,RH3,三連複,1=5=7,8540,21
2026-03-28,36,8,RT3,三連単,5-1-7,34700,87
2026-03-28,36,8,W,ワイド,1=5,500,8
2026-03-28,36,8,W,ワイド,5=7,290,4
2026-03-28,36,8,W,ワイド,1=7,2000,18
2026-03-28,36,9,SH2,二車複,1=4,350,1
2026-03-28,36,9,ST2,二車単,4-1,900,4
2026-03-28,36,9,RH3,三連複,1=4=7,470,1
2026-03-28,36,9,RT3,三連単,4-1-7,3780,10
2026-03-28,36,9,W,ワイド,1=4,170,2
2026-03-28,36,9,W,ワイド,4=7,220,3
2026-03-28,36,9,W,ワイド,1=7,160,1
2026-03-28,36,10,SH2,二車複,2=4,190,1
2026-03-28,36,10,ST2,二車単,4-2,250,1
2026-03-28,36,10,RH3,三連複,1=2=4,1210,5
2026-03-28,36,10,RT3,三連単,4-2-1,2510,8
2026-03-28,36,10,W,ワイド,2=4,130,1
2026-03-28,36,10,W,ワイド,1=4,460,7
2026-03-28,36,10,W,ワイド,1=2,1060,17
2026-03-28,45,1,WH2,枠複,5=6,1020,4
2026-03-28,45,1,WT2,枠単,5-6,2170,8
2026-03-28,45,1,SH2,二車複,5=7,1610,5
2026-03-28,45,1,ST2,二車単,5-7,4040,13
2026-03-28,45,1,RH3,三連複,5=7=8,14930,31
2026-03-28,45,1,RT3,三連単,5-7-8,97440,151
2026-03-28,45,1,W,ワイド,5=7,370,5
2026-03-28,45,1,W,ワイド,5=8,1810,17
2026-03-28,45,1,W,ワイド,7=8,2310,20
2026-03-28,45,2,WH2,枠複,2=5,1540,9
2026-03-28,45,2,WT2,枠単,2-5,3180,15
2026-03-28,45,2,SH2,二車複,2=7,1650,7
2026-03-28,45,2,ST2,二車単,2-7,3190,14
2026-03-28,45,2,RH3,三連複,2=5=7,5970,18
2026-03-28,45,2,RT3,三連単,2-7-5,38270,106
2026-03-28,45,2,W,ワイド,2=7,480,7
2026-03-28,45,2,W,ワイド,2=5,1700,20
2026-03-28,45,2,W,ワイド,5=7,1070,14
2026-03-28,45,3,WH2,枠複,4=5,510,2
2026-03-28,45,3,WT2,枠単,5-4,830,3
2026-03-28,45,3,SH2,二車複,5=7,670,3
2026-03-28,45,3,ST2,二車単,7-5,1200,4
2026-03-28,45,3,RH3,三連複,1=5=7,880,3
2026-03-28,45,3,RT3,三連単,7-5-1,4100,10
2026-03-28,45,3,W,ワイド,5=7,210,2
2026-03-28,45,3,W,ワイド,1=7,510,7
2026-03-28,45,3,W,ワイド,1=5,230,3
2026-03-28,45,4,WH2,枠複,2=5,880,4
2026-03-28,45,4,WT2,枠単,5-2,2890,15
2026-03-28,45,4,SH2,二車複,2=7,1190,6
2026-03-28,45,4,ST2,二車単,7-2,3430,15
2026-03-28,45,4,RH3,三連複,1=2=7,2680,12
2026-03-28,45,4,RT3,三連単,7-2-1,21500,75
2026-03-28,45,4,W,ワイド,2=7,460,6
2026-03-28,45,4,W,ワイド,1=7,720,9
2026-03-28,45,4,W,ワイド,1=2,340,4
2026-03-28,45,5,WH2,枠複,1=3,1490,5
2026-03-28,45,5,WT2,枠単,3-1,3850,16
2026-03-28,45,5,SH2,二車複,1=3,1530,6
2026-03-28,45,5,ST2,二車単,3-1,3980,14
2026-03-28,45,5,RH3,三連複,1=3=9,3590,15
2026-03-28,45,5,RT3,三連単,3-1-9,35430,101
2026-03-28,45,5,W,ワイド,1=3,490,6
2026-03-28,45,5,W,ワイド,3=9,920,12
2026-03-28,45,5,W,ワイド,1=9,500,7
2026-03-28,45,6,WH2,枠複,3=5,170,1
2026-03-28,45,6,WT2,枠単,3-5,380,2
2026-03-28,45,6,SH2,二車複,3=7,180,1
2026-03-28,45,6,ST2,二車単,3-7,300,1
2026-03-28,45,6,RH3,三連複,1=3=7,430,2
2026-03-28,45,6,RT3,三連単,3-7-1,1330,4
2026-03-28,45,6,W,ワイド,3=7,130,1
2026-03-28,45,6,W,ワイド,1=3,310,6
2026-03-28,45,6,W,ワイド,1=7,300,5
2026-03-28,45,7,WH2,枠複,5=6,390,2
2026-03-28,45,7,WT2,枠単,6-5,1030,5
2026-03-28,45,7,SH2,二車複,7=9,410,2
2026-03-28,45,7,ST2,二車単,9-7,1000,4
2026-03-28,45,7,RH3,三連複,5=7=9,820,3
2026-03-28,45,7,RT3,三連単,9-7-5,3490,12
2026-03-28,45,7,W,ワイド,7=9,200,2
2026-03-28,45,7,W,ワイド,5=9,370,6
2026-03-28,45,7,W,ワイド,5=7,350,5
2026-03-28,45,8,WH2,枠複,1=3,2670,9
2026-03-28,45,8,WT2,枠単,1-3,3360,10
2026-03-28,45,8,SH2,二車複,1=3,2470,8
2026-03-28,45,8,ST2,二車単,1-3,2720,9
2026-03-28,45,8,RH3,三連複,1=2=3,5120,13
2026-03-28,45,8,RT3,三連単,1-3-2,20960,56
2026-03-28,45,8,W,ワイド,1=3,500,7
2026-03-28,45,8,W,ワイド,1=2,340,4
2026-03-28,45,8,W,ワイド,2=3,1710,18
2026-03-28,45,9,WH2,枠複,2=5,1450,4
2026-03-28,45,9,WT2,枠単,2-5,2020,4
2026-03-28,45,9,SH2,二車複,2=7,1380,3
2026-03-28,45,9,ST2,二車単,2-7,2240,4
2026-03-28,45,9,RH3,三連複,2=3=7,1550,6
2026-03-28,45,9,RT3,三連単,2-7-3,4610,13
2026-03-28,45,9,W,ワイド,2=7,470,4
2026-03-28,45,9,W,ワイド,2=3,200,2
2026-03-28,45,9,W,ワイド,3=7,700,9
2026-03-28,45,10,WH2,枠複,1=4,110,1
2026-03-28,45,10,WT2,枠単,1-4,170,1
2026-03-28,45,10,SH2,二車複,1=5,140,1
2026-03-28,45,10,ST2,二車単,1-5,180,1
2026-03-28,45,10,RH3,三連複,1=5=9,260,1
2026-03-28,45,10,RT3,三連単,1-5-9,410,1
2026-03-28,45,10,W,ワイド,1=5,100,1
2026-03-28,45,10,W,ワイド,1=9,200,2
2026-03-28,45,10,W,ワイド,5=9,250,4
2026-03-28,45,11,WH2,枠複,1=6,110,1
2026-03-28,45,11,WT2,枠単,1-6,180,1
2026-03-28,45,11,SH2,二車複,1=9,110,1
2026-03-28,45,11,ST2,二車単,1-9,170,1
2026-03-28,45,11,RH3,三連複,1=5=9,370,2
2026-03-28,45,11,RT3,三連単,1-9-5,700,2
2026-03-28,45,11,W,ワイド,1=9,100,1
2026-03-28,45,11,W,ワイド,1=5,240,3
2026-03-28,45,11,W,ワイド,5=9,300,5
2026-03-28,45,12,WH2,枠複,3=6,460,2
2026-03-28,45,12,WT2,枠単,3-6,640,2
2026-03-28,45,12,SH2,二車複,3=9,660,2
2026-03-28,45,12,ST2,二車単,3-9,970,3
2026-03-28,45,12,RH3,三連複,3=8=9,3630,14
2026-03-28,45,12,RT3,三連単,3-9-8,10000,34
2026-03-28,45,12,W,ワイド,3=9,360,4
2026-03-28,45,12,W,ワイド,3=8,770,10
2026-03-28,45,12,W,ワイド,8=9,2330,30
2026-03-28,83,1,SH2,二車複,1=4,260,1
2026-03-28,83,1,ST2,二車単,4-1,420,1
2026-03-28,83,1,RH3,三連複,1=4=5,1620,8
2026-03-28,83,1,RT3,三連単,4-1-5,3920,11
2026-03-28,83,1,W,ワイド,1=4,160,1
2026-03-28,83,1,W,ワイド,4=5,470,7
2026-03-28,83,1,W,ワイド,1=5,850,12
2026-03-28,83,2,SH2,二車複,2=7,640,3
2026-03-28,83,2,ST2,二車単,7-2,1180,5
2026-03-28,83,2,RH3,三連複,2=3=7,1860,9
2026-03-28,83,2,RT3,三連単,7-2-3,11090,40
2026-03-28,83,2,W,ワイド,2=7,360,2
2026-03-28,83,2,W,ワイド,3=7,400,6
2026-03-28,83,2,W,ワイド,2=3,1030,9
2026-03-28,83,3,SH2,二車複,2=5,470,1
2026-03-28,83,3,ST2,二車単,2-5,980,3
2026-03-28,83,3,RH3,三連複,2=4=5,1060,3
2026-03-28,83,3,RT3,三連単,2-5-4,3350,4
2026-03-28,83,3,W,ワイド,2=5,210,1
2026-03-28,83,3,W,ワイド,2=4,390,8
2026-03-28,83,3,W,ワイド,4=5,310,5
2026-03-28,83,4,SH2,二車複,2=5,320,2
2026-03-28,83,4,ST2,二車単,5-2,740,3
2026-03-28,83,4,RH3,三連複,2=4=5,580,3
2026-03-28,83,4,RT3,三連単,5-2-4,2320,7
2026-03-28,83,4,W,ワイド,2=5,240,4
2026-03-28,83,4,W,ワイド,4=5,270,5
2026-03-28,83,4,W,ワイド,2=4,200,3
2026-03-28,83,5,SH2,二車複,3=4,1030,5
2026-03-28,83,5,ST2,二車単,4-3,1450,6
2026-03-28,83,5,RH3,三連複,3=4=6,5790,15
2026-03-28,83,5,RT3,三連単,4-3-6,14220,40
2026-03-28,83,5,W,ワイド,3=4,540,8
2026-03-28,83,5,W,ワイド,4=6,3350,17
2026-03-28,83,5,W,ワイド,3=6,1730,13
2026-03-28,83,6,SH2,二車複,1=2,590,2
2026-03-28,83,6,ST2,二車単,1-2,520,2
2026-03-28,83,6,RH3,三連複,1=2=4,230,1
2026-03-28,83,6,RT3,三連単,1-2-4,940,4
2026-03-28,83,6,W,ワイド,1=2,150,2
2026-03-28,83,6,W,ワイド,1=4,100,1
2026-03-28,83,6,W,ワイド,2=4,250,6
2026-03-28,83,7,SH2,二車複,4=6,130,1
2026-03-28,83,7,ST2,二車単,4-6,170,1
2026-03-28,83,7,RH3,三連複,2=4=6,210,1
2026-03-28,83,7,RT3,三連単,4-6-2,340,1
2026-03-28,83,7,W,ワイド,4=6,100,1
2026-03-28,83,7,W,ワイド,2=4,130,2
2026-03-28,83,7,W,ワイド,2=6,220,5
2026-03-28,83,8,SH2,二車複,3=7,280,1
2026-03-28,83,8,ST2,二車単,3-7,340,1
2026-03-28,83,8,RH3,三連複,3=5=7,670,2
2026-03-28,83,8,RT3,三連単,3-7-5,1470,3
2026-03-28,83,8,W,ワイド,3=7,120,1
2026-03-28,83,8,W,ワイド,3=5,260,4
2026-03-28,83,8,W,ワイド,5=7,480,8
2026-03-28,83,9,SH2,二車複,2=4,460,2
2026-03-28,83,9,ST2,二車単,4-2,1100,3
2026-03-28,83,9,RH3,三連複,2=4=7,1610,6
2026-03-28,83,9,RT3,三連単,4-2-7,6470,18
2026-03-28,83,9,W,ワイド,2=4,220,2
2026-03-28,83,9,W,ワイド,4=7,450,5
2026-03-28,83,9,W,ワイド,2=7,530,8
2026-03-28,83,10,SH2,二車複,2=5,580,3
2026-03-28,83,10,ST2,二車単,5-2,1060,5
2026-03-28,83,10,RH3,三連複,2=5=7,450,1
2026-03-28,83,10,RT3,三連単,5-2-7,2030,5
2026-03-28,83,10,W,ワイド,2=5,180,2
2026-03-28,83,10,W,ワイド,5=7,210,4
2026-03-28,83,10,W,ワイド,2=7,200,3
2026-03-28,83,11,SH2,二車複,3=5,160,1
2026-03-28,83,11,ST2,二車単,5-3,330,1
2026-03-28,83,11,RH3,三連複,3=4=5,3530,10
2026-03-28,83,11,RT3,三連単,5-3-4,8200,24
2026-03-28,83,11,W,ワイド,3=5,150,1
2026-03-28,83,11,W,ワイド,4=5,640,9
2026-03-28,83,11,W,ワイド,3=4,1270,12
2026-03-28,83,12,SH2,二車複,2=4,140,1
2026-03-28,83,12,ST2,二車単,2-4,220,1
2026-03-28,83,12,RH3,三連複,1=2=4,190,1
2026-03-28,83,12,RT3,三連単,2-4-1,400,1
2026-03-28,83,12,W,ワイド,2=4,110,1
2026-03-28,83,12,W,ワイド,1=2,180,2
2026-03-28,83,12,W,ワイド,1=4,200,4
2026-03-29,28,1,SH2,二車複,5=7,340,1
2026-03-29,28,1,ST2,二車単,7-5,490,1
2026-03-29,28,1,RH3,三連複,2=5=7,950,3
2026-03-29,28,1,RT3,三連単,7-5-2,3830,12
2026-03-29,28,1,W,ワイド,5=7,160,1
2026-03-29,28,1,W,ワイド,2=7,340,5
2026-03-29,28,1,W,ワイド,2=5,700,10
2026-03-29,28,2,SH2,二車複,1=7,380,2
2026-03-29,28,2,ST2,二車単,7-1,350,2
2026-03-29,28,2,RH3,三連複,1=3=7,5500,14
2026-03-29,28,2,RT3,三連単,7-1-3,8060,18
2026-03-29,28,2,W,ワイド,1=7,180,2
2026-03-29,28,2,W,ワイド,3=7,1460,13
2026-03-29,28,2,W,ワイド,1=3,2570,18
2026-03-29,28,3,SH2,二車複,4=7,900,4
2026-03-29,28,3,ST2,二車単,4-7,870,5
2026-03-29,28,3,RH3,三連複,2=4=7,410,1
2026-03-29,28,3,RT3,三連単,4-7-2,1950,6
2026-03-29,28,3,W,ワイド,4=7,210,3
2026-03-29,28,3,W,ワイド,2=4,140,1
2026-03-29,28,3,W,ワイド,2=7,380,5
2026-03-29,28,4,SH2,二車複,1=5,160,1
2026-03-29,28,4,ST2,二車単,1-5,370,2
2026-03-29,28,4,RH3,三連複,1=3=5,1570,4
